,day,process,process_id,father,father_id,uid,ocurrences
1352,5,monitoramento-n,5939,monitoramento-n,1277,0,1
1353,5,ps,5899,monitoramento-z,5898,0,1
1354,5,pidof,6066,monitoramento-V,1278,0,1
1355,5,wpa_supplicant,387,systemd,1,0,1
1356,5,ps,6130,monitoramento-d,6128,0,1
1357,5,nspr-4,1215,systemd,1,0,1
1358,5,ps,6271,monitoramento-z,6269,0,1
1359,5,VBoxManage,6377,workload.sh,1281,0,1
1360,5,pidof,6621,monitoramento-V,1278,0,1
1361,5,free,6798,monitoramento-m,6793,0,1
1362,5,monitoramento-d,6817,monitoramento-d,6816,0,1
1363,5,ps,6809,monitoramento-z,6808,0,1
1364,5,monitoramento-V,1279,bash,1263,0,1
1365,5,df,6984,monitoramento-d,6983,0,1
1366,5,monitoramento-d,6991,monitoramento-d,6990,0,1
1367,5,pidof,7854,monitoramento-V,1279,0,1
1368,5,INTNET-RECV,1230,nspr-2,1215,0,1
1369,5,ps,7846,monitoramento-d,7845,0,1
1370,5,VBoxManage,7370,workload.sh,1281,0,2
1371,5,ps,8010,monitoramento-z,8009,0,1
1372,5,monitoramento-n,8158,monitoramento-n,8151,0,1
1373,5,ps,8495,monitoramento-d,8493,0,1
1374,5,ps,8612,monitoramento-z,8610,0,1
1375,5,ps,8735,monitoramento-z,8734,0,2
1376,5,ps,8943,monitoramento-d,8940,0,1
1377,5,pidof,9371,monitoramento-V,1278,0,1
1378,5,ps,9560,monitoramento-d,9559,0,1
1379,5,pidof,9730,monitoramento-V,1278,0,1
1380,5,pidof,10099,monitoramento-V,1278,0,1
1381,5,VBoxManage,10089,workload.sh,1281,0,2
1382,5,ps,10249,monitoramento-d,10248,0,2
1383,5,ps,10309,monitoramento-z,10308,0,1
1384,5,ps,10545,monitoramento-d,10544,0,1
1385,5,sleep,10620,monitoramento-c,1273,0,1
1386,5,ps,10654,monitoramento-z,10653,0,1
1387,5,nspr-5,1215,systemd,1,0,1
1388,5,ps,10870,monitoramento-d,10869,0,1
1389,5,ps,11013,monitoramento-z,11012,0,1
1390,5,VBoxSVC,1215,systemd,1,0,1
1391,5,ps,11205,monitoramento-z,11204,0,2
1392,5,pidof,11552,monitoramento-V,1280,0,1
1393,5,ps,11574,monitoramento-d,11573,0,1
1394,5,ps,11741,monitoramento-z,11740,0,1
1395,5,gdbus,435,systemd,1,0,1
1396,5,ps,12510,monitoramento-d,12509,0,1
1397,5,ps,12717,monitoramento-d,12716,0,1
1398,5,VBoxManage,12516,workload.sh,1281,0,1
1399,5,ps,12855,monitoramento-z,12854,0,1
1400,6,"Processo,awk",12884,monitoramento-d,12882,0,1
1401,6,ps,13699,monitoramento-d,13698,0,1
1402,6,apt-get,3744,apt.systemd.dai,3735,0,9
1403,6,ps,14002,monitoramento-d,14001,0,1
1404,6,VBoxManage,13957,workload.sh,1281,0,1
1405,6,pidof,14117,monitoramento-V,1279,0,1
1406,6,TaskSet0,1230,nspr-2,1215,0,1
1407,6,ps,14112,monitoramento-z,14103,0,1
1408,6,ps,14415,monitoramento-d,14414,0,1
1409,6,pidof,16373,monitoramento-V,1280,0,1
1410,6,grep,16380,monitoramento-d,16377,0,1
1411,6,pidof,16559,monitoramento-V,1278,0,1
1412,6,monitoramento-c,16892,monitoramento-c,16890,0,1
1413,6,ps,17591,monitoramento-d,17590,0,1
1414,6,ps,17802,monitoramento-d,17799,0,1
1415,6,pidof,17838,monitoramento-V,1278,0,1
1416,6,sed,17896,monitoramento-m,17893,0,1
1417,6,ps,18221,monitoramento-z,18216,0,1
1418,6,ps,19330,monitoramento-d,19329,0,1
1419,6,sed,19470,monitoramento-m,19459,0,1
1420,6,ps,19600,monitoramento-z,19599,0,1
1421,6,VBoxManage,19818,workload.sh,1281,0,2
1422,6,free,19963,monitoramento-m,19959,0,1
1423,6,ps,19967,monitoramento-z,19966,0,1
1424,6,ps,19997,monitoramento-d,19996,0,1
1425,6,VBoxSVC,1215,systemd,1,0,2
1426,6,ps,20179,monitoramento-d,20178,0,1
1427,6,pidof,20314,monitoramento-V,1279,0,1
1428,6,awk,20326,monitoramento-z,20324,0,1
1429,6,pidof,20500,monitoramento-V,1280,0,1
1430,6,monitoramento-m,20647,monitoramento-m,1275,0,1
1431,6,ps,20687,monitoramento-z,20686,0,1
1432,6,monitoramento-c,20886,monitoramento-c,20884,0,1
1433,6,ps,20863,monitoramento-d,20862,0,1
1434,6,rs:main Q:Reg,372,systemd,1,0,1
1435,6,ps,21059,vboxmanage,21058,0,1
1436,6,VBoxManage,21026,workload.sh,1281,0,1
1437,6,ps,21263,monitoramento-d,21262,0,1
1438,6,ps,21596,monitoramento-z,21595,0,1
1439,6,ps,21684,monitoramento-d,21682,0,1
1440,6,ps,22386,monitoramento-z,22385,0,1
1441,6,pidstat,22721,monitoramento-V,22708,0,1
1442,6,pidof,23321,monitoramento-V,1278,0,1
1443,6,monitoramento-n,23339,monitoramento-n,1277,0,1
1444,6,ps,23988,monitoramento-d,23987,0,1
1445,6,systemd-journal,198,systemd,1,0,1
1446,6,ifconfig,24761,monitoramento-n,24760,0,1
1447,6,pidof,24831,monitoramento-V,1280,0,1
1448,6,ps,24960,monitoramento-z,24959,0,1
1449,6,nspr-7,1215,systemd,1,0,1
1450,6,pidof,25367,monitoramento-V,1280,0,1
1451,6,VMSVGA FIFO,1230,nspr-2,1215,0,3
1452,6,ps,25610,monitoramento-d,25609,0,1
1453,6,nspr-3,1215,systemd,1,0,1
1454,6,ps,26543,monitoramento-z,26542,0,1
1455,6,grep,26582,monitoramento-V,26580,0,1
1456,6,ps,26685,monitoramento-z,26684,0,1
1457,6,EMT,1230,nspr-2,1215,0,4
1458,6,pidof,27000,monitoramento-V,1279,0,1
1459,6,awk,27006,monitoramento-n,26999,0,1
1460,6,ps,27241,monitoramento-z,27240,0,1
1461,6,ps,27440,monitoramento-d,27439,0,1
1462,6,wc,27596,monitoramento-z,27591,0,1
1463,6,ps,27593,monitoramento-z,27591,0,1
1464,6,pidof,27915,monitoramento-V,1278,0,1
1465,6,ps,28096,monitoramento-z,28095,0,1
1466,6,NetworkManager,380,systemd,1,0,1
1467,6,ps,28310,monitoramento-d,28309,0,1
1468,6,pidof,28449,monitoramento-V,1280,0,1
1469,6,ps,28705,monitoramento-d,28704,0,1
1470,6,ps,29024,monitoramento-z,29023,0,1
1471,6,nspr-6,1215,systemd,1,0,1
1472,6,ps,30155,monitoramento-z,30154,0,1
1473,6,in:imuxsock,372,systemd,1,0,1
1474,6,ps,30203,monitoramento-d,30202,0,1
1475,6,AioMgr0-N,1230,nspr-2,1215,0,1
1476,6,free,30718,monitoramento-m,30717,0,1
1477,6,apt-get,29584,apt.systemd.dai,29389,0,2
1478,6,ps,31382,monitoramento-d,31381,0,1
1479,6,pidof,31604,monitoramento-V,1280,0,1
1480,6,grep,31611,monitoramento-c,31609,0,1
1481,6,ps,31662,monitoramento-d,31661,0,1
1482,6,monitoramento-m,31916,monitoramento-m,1275,0,1
1483,6,ps,31833,monitoramento-z,31832,0,2
1484,6,ps,31988,monitoramento-z,31987,0,1
1485,6,monitoramento-n,32212,monitoramento-n,32210,0,1
1486,6,ps,32302,monitoramento-d,32300,0,1
1487,6,pidof,32343,monitoramento-V,1279,0,1
1488,6,ps,32356,monitoramento-z,32355,0,1
1489,6,grep,32402,monitoramento-V,32400,0,1
1490,6,ps,823,monitoramento-d,822,0,1
1491,6,ps,843,monitoramento-z,842,0,1
1492,6,pidof,975,monitoramento-V,1278,0,1
1493,6,date,1026,monitoramento-c,1273,0,1
1494,6,ps,994,monitoramento-d,993,0,1
1495,6,VBoxManage,31959,workload.sh,1281,0,1
1496,6,ps,1166,monitoramento-z,1165,0,1
1497,6,ps,1395,monitoramento-z,1394,0,1
1498,6,awk,1448,monitoramento-d,1446,0,1
1499,6,ps,1627,monitoramento-z,1626,0,2
1500,6,"Processo,systemd",1,swapper,,0(0),0
1501,6,ps,2103,monitoramento-d,2100,0,1
1502,6,VBoxManage,1609,workload.sh,1281,0,3
1503,6,ps,2288,monitoramento-d,2285,0,1
1504,6,awk,2302,monitoramento-m,2298,0,1
1505,6,ps,2437,monitoramento-d,2436,0,1
1506,6,ps,2562,monitoramento-d,2561,0,1
1507,6,ps,2549,monitoramento-z,2548,0,1
1508,6,VBoxSVC,1215,systemd,1,0,1
1509,6,ps,2747,monitoramento-d,2746,0,1
1510,6,monitoramento-m,2759,monitoramento-m,1275,0,1
1511,6,ps,3475,monitoramento-z,3469,0,1
1512,6,apt-get,29584,apt.systemd.dai,29389,0,15
1513,6,ps,3569,monitoramento-d,3568,0,1
1514,6,nspr-6,1215,systemd,1,0,1
1515,6,ps,3656,monitoramento-d,3655,0,1
1516,6,nspr-5,1215,systemd,1,0,1
1517,6,pidof,3996,monitoramento-V,1278,0,1
1518,6,ps,4062,monitoramento-z,4061,0,1
1519,6,monitoramento-z,4212,monitoramento-z,4209,0,1
1520,6,ps,4210,monitoramento-z,4209,0,1
1521,6,ps,4710,monitoramento-z,4709,0,1
1522,6,nspr-1,1230,nspr-2,1215,0,1
1523,6,ps,5016,monitoramento-d,5015,0,1
1524,6,cron,5027,cron,4917,0,1
1525,6,ps,5393,monitoramento-d,5392,0,1
1526,6,VBoxManage,5080,workload.sh,1281,0,1
1527,6,ps,6204,monitoramento-z,6203,0,1
1528,6,VBoxManage,6220,workload.sh,1281,0,2
1529,6,ps,6400,monitoramento-z,6399,0,1
1530,6,pidof,7102,monitoramento-V,1279,0,1
1531,6,ps,7195,monitoramento-z,7191,0,1
1532,6,ps,7693,monitoramento-d,7692,0,1
1533,6,monitoramento-n,7707,monitoramento-n,7705,0,1
1534,6,ps,9124,monitoramento-d,9123,0,1
1535,6,monitoramento-z,9158,monitoramento-z,1276,0,1
1536,6,ps,9430,monitoramento-d,9429,0,1
1537,6,ps,9745,monitoramento-z,9743,0,1
1538,6,ps,10020,monitoramento-d,10019,0,1
1539,6,pidof,10984,monitoramento-V,1278,0,1
1540,6,monitoramento-d,11635,monitoramento-d,1274,0,1
1541,6,ps,11941,monitoramento-z,11940,0,1
1542,6,nm-dhcp-helper,11837,dhclient,555,0,1
1543,6,ps,11953,monitoramento-d,11947,0,1
1544,6,ACPI Poller,1230,nspr-2,1215,0,1
1545,6,pidof,12027,monitoramento-V,1280,0,1
1546,6,rs:main Q:Reg,372,systemd,1,0,1
1547,6,ps,12088,monitoramento-z,12087,0,1
1548,6,monitoramento-m,12116,monitoramento-m,1275,0,1
1549,6,pidof,12573,monitoramento-V,1278,0,3
1550,6,pidof,12572,monitoramento-V,1280,0,2
1551,6,VBoxManage,10390,workload.sh,1281,0,5
1552,6,pidof,13072,monitoramento-V,1279,0,1
1553,6,ps,13256,monitoramento-z,13255,0,1
1554,6,monitoramento-V,1278,bash,1263,0,1
1555,6,ps,13785,monitoramento-z,13784,0,1
1556,6,monitoramento-n,14054,monitoramento-n,1277,0,1
1557,6,pidof,14271,monitoramento-V,1279,0,1
1558,6,monitoramento-n,14404,monitoramento-n,14403,0,1
1559,6,ps,14495,monitoramento-d,14494,0,1
1560,6,EMT,1230,nspr-2,1215,0,2
1561,6,pidof,14614,monitoramento-V,1279,0,1
1562,6,ps,14983,monitoramento-z,14980,0,1
1563,6,grep,15093,monitoramento-V,15091,0,1
1564,6,ps,15350,monitoramento-z,15349,0,1
1565,6,ps,15575,monitoramento-z,15574,0,1
1566,6,ps,15677,monitoramento-d,15676,0,1
1567,6,pidof,16189,monitoramento-V,1278,0,1
1568,6,ps,16611,monitoramento-z,16608,0,1
1569,6,sed,17013,monitoramento-m,17010,0,1
1570,6,ps,17123,monitoramento-z,17122,0,1
1571,6,ps,18129,monitoramento-d,18128,0,1
1572,6,ps,18541,monitoramento-d,18534,0,1
1573,6,gmain,380,systemd,1,0,1
1574,6,pidof,19136,monitoramento-V,1279,0,1
1575,6,INTNET-RECV,1230,nspr-2,1215,0,1
1576,6,ps,19291,monitoramento-z,19290,0,1
1577,6,ps,19688,monitoramento-z,19686,0,1
1578,6,GstPropNtfy,1230,nspr-2,1215,0,1
1579,6,ps,20001,monitoramento-d,20000,0,1
1580,6,VBoxSVCWatcher,1230,nspr-2,1215,0,1
1581,6,pidof,20723,monitoramento-V,1279,0,1
1582,6,ps,20843,monitoramento-d,20842,0,1
1583,6,ps,20937,monitoramento-z,20935,0,1
1584,6,cat,21023,monitoramento-V,21022,0,1
1585,6,ifconfig,21073,monitoramento-n,21069,0,1
1586,6,ps,21117,monitoramento-z,21116,0,1
1587,6,ps,21365,monitoramento-d,21363,0,1
1588,6,ps,21512,monitoramento-z,21511,0,1
1589,6,ps,21904,monitoramento-z,21901,0,1
1590,6,ps,22240,monitoramento-d,22239,0,1
1591,6,pidstat,22385,monitoramento-V,22378,0,1
1592,6,nspr-3,1215,systemd,1,0,1
1593,6,ps,22573,monitoramento-d,22571,0,1
1594,6,VBoxManage,20345,workload.sh,1281,0,1
1595,6,ps,22842,monitoramento-z,22841,0,1
1596,6,mandb,12527,systemd,1,6,1
1597,6,pidof,23238,monitoramento-V,1280,0,1
1598,6,free,23417,monitoramento-m,23414,0,1
1599,6,pidof,23568,monitoramento-V,1279,0,1
1600,6,"Processo,ps",24872,monitoramento-z,24871,0,1
1601,6,VBoxManage,24690,workload.sh,1281,0,1
1602,6,ps,25295,monitoramento-d,25294,0,1
1603,6,monitoramento-z,25376,monitoramento-z,1276,0,1
1604,6,ps,25415,monitoramento-z,25414,0,1
1605,6,nspr-2,1230,nspr-2,1215,0,2
1606,6,ps,25762,monitoramento-z,25761,0,1
1607,6,pool,375,systemd,1,0,1
1608,6,ps,26024,monitoramento-d,26023,0,1
1609,6,monitoramento-n,26789,monitoramento-n,26785,0,1
1610,6,pidof,27019,monitoramento-V,1279,0,1
1611,6,monitoramento-V,1278,bash,1263,0,1
1612,6,ps,27048,monitoramento-z,27047,0,1
1613,6,dbus-daemon,369,systemd,1,104,1
1614,6,ps,27329,vboxmanage,27328,0,1
1615,6,monitoramento-V,27404,monitoramento-V,1280,0,1
1616,6,ps,27443,monitoramento-d,27438,0,1
1617,6,VBoxManage,27233,workload.sh,1281,0,1
1618,6,ps,27658,monitoramento-z,27657,0,1
1619,6,apt-get,29584,apt.systemd.dai,29389,0,13
1620,6,ps,28844,monitoramento-d,28842,0,1
1621,6,wpa_supplicant,387,systemd,1,0,2
1622,6,ps,28930,monitoramento-z,28929,0,1
1623,6,pidof,29257,monitoramento-V,1280,0,1
1624,6,VBoxSVC,1215,systemd,1,0,1
1625,6,pidof,29590,monitoramento-V,1280,0,1
1626,6,nspr-1,1230,nspr-2,1215,0,3
1627,6,pidof,29717,monitoramento-V,1278,0,1
1628,6,dbus,812,cupsd,32730,7,1
1629,6,ps,29772,monitoramento-d,29768,0,1
1630,6,NetworkManager,380,systemd,1,0,1
1631,6,pidof,30299,monitoramento-V,1280,0,1
1632,6,pidof,30652,monitoramento-V,1280,0,1
1633,6,monitoramento-c,30681,monitoramento-c,1273,0,1
1634,6,pidof,30838,monitoramento-V,1278,0,1
1635,6,monitoramento-c,30851,monitoramento-c,30849,0,1
1636,6,ps,30846,monitoramento-z,30845,0,1
1637,6,pidof,31068,monitoramento-V,1278,0,1
1638,6,pidof,31453,monitoramento-V,1280,0,1
1639,6,ps,31475,monitoramento-z,31474,0,1
1640,6,ps,31597,monitoramento-z,31596,0,1
1641,6,EMT,1230,nspr-2,1215,0,1
1642,6,nm-dispatcher,31903,systemd,1,0,1
1643,6,pidstat,31924,monitoramento-V,31921,0,1
1644,6,apt-helper,32069,apt-helper,31839,0,1
1645,6,systemd,1,swapper,,0(0),0
1646,6,monitoramento-V,32724,monitoramento-V,32721,0,1
1647,6,ps,32710,monitoramento-d,32709,0,1
1648,6,ps,459,monitoramento-d,457,0,1
1649,6,apt-config,378,apt.systemd.dai,373,0,2
1650,6,pidof,1694,monitoramento-V,1279,0,1
1651,6,awk,2446,monitoramento-c,2441,0,1
1652,6,pidof,2602,monitoramento-V,1279,0,1
1653,6,VBoxManage,1778,workload.sh,1281,0,1
1654,6,ps,3170,monitoramento-d,3169,0,1
1655,6,ps,3781,monitoramento-d,3780,0,1
1656,6,apache2,9041,apache2,491,33,2
1657,6,ifconfig,4247,monitoramento-n,4246,0,1
1658,6,monitoramento-d,4397,monitoramento-d,4395,0,1
1659,6,ifconfig,4471,monitoramento-n,4470,0,1
1660,6,VBoxManage,3909,workload.sh,1281,0,2
1661,6,pidof,4781,monitoramento-V,1279,0,1
1662,6,pidof,4956,monitoramento-V,1279,0,1
1663,6,pidof,5488,monitoramento-V,1278,0,1
1664,6,ps,6434,monitoramento-d,6431,0,1
1665,6,VMSVGA FIFO,1230,nspr-2,1215,0,1
1666,6,ps,7316,monitoramento-d,7315,0,1
1667,6,pidof,7504,monitoramento-V,1278,0,1
1668,6,ps,7854,monitoramento-d,7853,0,1
1669,6,ps,7837,monitoramento-z,7836,0,1
1670,6,ps,8060,monitoramento-z,8057,0,1
1671,6,ps,8077,monitoramento-d,8076,0,3
1672,6,nspr-1,1215,systemd,1,0,1
1673,6,ps,8265,monitoramento-z,8264,0,1
1674,6,gmain,380,systemd,1,0,2
1675,6,pidof,8727,monitoramento-V,1278,0,1
1676,6,ps,8757,monitoramento-z,8756,0,1
1677,6,wc,8799,monitoramento-d,8796,0,1
1678,6,ps,8929,monitoramento-z,8922,0,1
1679,6,VBoxManage,9113,workload.sh,1281,0,1
1680,6,pidof,9741,monitoramento-V,1279,0,1
1681,6,monitoramento-m,9793,monitoramento-m,9789,0,1
1682,6,ps,9866,monitoramento-z,9865,0,1
1683,6,pidof,12768,monitoramento-V,1280,0,1
1684,6,ps,13095,monitoramento-d,13094,0,1
1685,6,VBoxManage,10658,workload.sh,1281,0,1
1686,6,ps,14551,monitoramento-z,14550,0,1
1687,6,pidof,14898,monitoramento-V,1280,0,1
1688,6,ps,14913,monitoramento-z,14912,0,1
1689,6,VBoxManage,15079,workload.sh,1281,0,3
1690,6,ps,15277,monitoramento-z,15276,0,1
1691,6,ps,15690,monitoramento-d,15689,0,1
1692,6,nspr-4,1215,systemd,1,0,1
1693,6,ps,15879,monitoramento-d,15878,0,2
1694,6,pidof,16039,monitoramento-V,1279,0,1
1695,6,monitoramento-n,1277,bash,1263,0,1
1696,6,ps,16259,monitoramento-d,16258,0,1
1697,6,pidof,16393,monitoramento-V,1280,0,1
1698,6,ps,16627,monitoramento-z,16626,0,1
1699,6,pidof,17000,monitoramento-V,1279,0,1
1700,6,"Processo,sed",17019,monitoramento-V,17015,0,1
1701,6,ps,17043,monitoramento-d,17042,0,1
1702,6,monitoramento-z,17115,monitoramento-z,17114,0,1
1703,6,ps,17219,monitoramento-d,17217,0,1
1704,6,monitoramento-V,17393,monitoramento-V,1279,0,1
1705,6,ps,17461,monitoramento-d,17460,0,1
1706,6,apt-get,29584,apt.systemd.dai,29389,0,13
1707,6,pidof,17882,monitoramento-V,1278,0,1
1708,6,free,17888,monitoramento-m,17883,0,1
1709,6,ps,17927,monitoramento-d,17926,0,1
1710,6,apache2,9041,apache2,491,33,1
1711,6,ps,18652,monitoramento-d,18651,0,1
1712,6,pidof,18967,monitoramento-V,1278,0,1
1713,6,ps,21494,monitoramento-z,21492,0,1
1714,6,awk,21542,monitoramento-V,21539,0,1
1715,6,ps,21853,monitoramento-z,21852,0,1
1716,6,ps,22041,monitoramento-d,22040,0,1
1717,6,ps,22419,monitoramento-d,22418,0,1
1718,6,INTNET-RECV,1230,nspr-2,1215,0,1
1719,6,ps,22606,monitoramento-z,22604,0,1
1720,6,ps,22894,monitoramento-d,22893,0,1
1721,6,ps,23730,monitoramento-d,23728,0,1
1722,6,EMT,1230,nspr-2,1215,0,3
1723,6,ps,23933,monitoramento-d,23928,0,1
1724,6,free,24388,monitoramento-m,24384,0,1
1725,6,ps,24385,monitoramento-z,24383,0,1
1726,6,gmain,380,systemd,1,0,2
1727,6,pidof,24995,monitoramento-V,1280,0,1
1728,6,nspr-3,1215,systemd,1,0,1
1729,6,ps,25087,monitoramento-d,25086,0,1
1730,6,systemd,1,swapper,,0(0),0
1731,6,ps,25247,monitoramento-z,25240,0,2
1732,6,pidof,25548,monitoramento-V,1279,0,1
1733,6,ps,25616,monitoramento-z,25614,0,1
1734,6,pidof,25968,monitoramento-V,1279,0,1
1735,6,pidof,26176,monitoramento-V,1279,0,1
1736,6,NetworkManager,380,systemd,1,0,1
1737,6,ps,26341,monitoramento-d,26340,0,1
1738,6,nspr-6,1215,systemd,1,0,1
1739,6,ps,27093,monitoramento-d,27081,0,1
1740,6,free,27301,monitoramento-m,27300,0,1
1741,6,pidof,27724,monitoramento-V,1279,0,1
1742,6,ifconfig,27732,monitoramento-n,27728,0,1
1743,6,pidof,27726,monitoramento-V,1278,0,1
1744,6,monitoramento-c,27729,monitoramento-c,1273,0,1
1745,6,ps,27871,monitoramento-z,27870,0,1
1746,6,monitoramento-z,27887,monitoramento-z,27885,0,1
1747,6,ps,28407,monitoramento-d,28406,0,1
1748,6,ps,28478,monitoramento-z,28477,0,1
1749,6,VBoxManage,28081,workload.sh,1281,0,1
1750,6,pidof,28631,monitoramento-V,1279,0,1
1751,6,nspr-7,1215,systemd,1,0,1
1752,6,ps,29002,vboxmanage,29001,0,1
1753,6,VBoxManage,28988,workload.sh,1281,0,1
1754,6,ps,29108,monitoramento-d,29107,0,1
1755,6,nm-dhcp-helper,29129,dhclient,555,0,1
1756,6,ps,29268,monitoramento-z,29267,0,1
1757,6,pidof,29549,monitoramento-V,1279,0,1
1758,6,free,29547,monitoramento-m,29543,0,1
1759,6,pidof,29906,monitoramento-V,1279,0,1
1760,6,nspr-2,1230,nspr-2,1215,0,1
1761,6,ps,30230,monitoramento-z,30229,0,1
1762,6,lsmod,30244,vboxmanage,30238,0,1
1763,6,ifconfig,30838,monitoramento-n,30836,0,1
1764,6,ps,31134,monitoramento-z,31133,0,1
1765,6,grep,31382,monitoramento-m,31380,0,1
1766,6,pidof,31499,monitoramento-V,1280,0,1
1767,6,ps,31572,monitoramento-d,31571,0,1
1768,6,pidof,31694,monitoramento-V,1279,0,1
1769,6,nspr-1,1215,systemd,1,0,1
1770,6,ps,32014,monitoramento-d,32013,0,1
1771,6,ps,32050,monitoramento-z,32049,0,1
1772,6,sed,32156,monitoramento-m,32153,0,1
1773,6,ps,32236,monitoramento-z,32235,0,1
1774,6,VBoxManage,32240,workload.sh,1281,0,2
1775,6,ps,32423,monitoramento-z,32422,0,1
1776,6,ps,32582,monitoramento-z,32581,0,1
1777,6,monitoramento-c,322,monitoramento-c,1273,0,1
1778,6,ps,513,monitoramento-z,510,0,1
1779,6,pidof,704,monitoramento-V,1280,0,1
1780,6,file,708,update-cracklib,707,0,1
1781,6,pidof,888,monitoramento-V,1280,0,1
1782,6,free,1037,monitoramento-m,1035,0,1
1783,6,pidof,1126,monitoramento-V,1278,0,1
1784,6,gdbus,380,systemd,1,0,1
1785,6,ps,1376,monitoramento-z,1373,0,1
1786,6,VBoxSVCWatcher,1230,nspr-2,1215,0,1
1787,6,ps,1966,monitoramento-z,1964,0,1
1788,6,ps,2134,monitoramento-z,2133,0,1
1789,6,grep,2208,monitoramento-n,2206,0,1
1790,6,ps,2152,monitoramento-d,2151,0,1
1791,6,monitoramento-m,2231,monitoramento-m,1275,0,1
1792,6,ps,2462,monitoramento-z,2461,0,1
1793,6,pidof,2635,monitoramento-V,1278,0,1
1794,6,monitoramento-z,2647,monitoramento-z,1276,0,1
1795,6,ps,2648,monitoramento-z,2647,0,1
1796,6,ps,2943,monitoramento-d,2942,0,1
1797,6,monitoramento-m,3060,monitoramento-m,3055,0,1
1798,6,ps,3051,monitoramento-d,3048,0,1
1799,6,VBoxManage,2619,workload.sh,1281,0,1
1800,6,"Processo,pidof",3178,monitoramento-V,1278,0,1
1801,6,apt-get,29584,apt.systemd.dai,29389,0,11
1802,6,ps,3376,monitoramento-z,3375,0,1
1803,6,awk,3659,monitoramento-V,3656,0,1
1804,6,ps,5120,monitoramento-d,5117,0,1
1805,6,systemctl,5223,apt-helper,5043,0,1
1806,6,pidof,5412,monitoramento-V,1279,0,1
1807,6,free,5414,monitoramento-m,5413,0,1
1808,6,pidof,5461,monitoramento-V,1280,0,1
1809,6,systemd,1,swapper,,0(0),0
1810,6,ps,5648,monitoramento-z,5647,0,1
1811,6,monitoramento-V,5683,monitoramento-V,5681,0,1
1812,6,pidof,5815,monitoramento-V,1280,0,1
1813,6,EMT,1230,nspr-2,1215,0,2
1814,6,ps,5858,monitoramento-d,5857,0,1
1815,6,VMSVGA FIFO,1230,nspr-2,1215,0,2
1816,6,ps,5919,monitoramento-z,5918,0,1
1817,6,df,6019,monitoramento-d,6018,0,1
1818,6,ps,6083,monitoramento-d,6082,0,1
1819,6,sed,6242,monitoramento-V,6240,0,1
1820,6,pidof,6355,monitoramento-V,1280,0,1
1821,6,pidstat,6412,monitoramento-V,6411,0,1
1822,6,ps,6435,monitoramento-z,6434,0,1
1823,6,nspr-2,1215,systemd,1,0,1
1824,6,pidof,6808,monitoramento-V,1279,0,1
1825,6,VBoxManage,5756,workload.sh,1281,0,1
1826,6,ps,6972,monitoramento-z,6971,0,1
1827,6,monitoramento-z,7118,monitoramento-z,1276,0,1
1828,6,ps,7182,monitoramento-z,7178,0,2
1829,6,ps,7338,monitoramento-z,7337,0,1
1830,6,ps,7662,monitoramento-d,7661,0,1
1831,6,pidstat,7677,monitoramento-V,7672,0,1
1832,6,pidof,7837,monitoramento-V,1279,0,1
1833,6,ps,7865,monitoramento-d,7863,0,1
1834,6,monitoramento-m,8037,monitoramento-m,8033,0,1
1835,6,ps,8044,monitoramento-d,8042,0,1
1836,6,monitoramento-d,8042,monitoramento-d,1274,0,1
1837,6,pidof,8183,monitoramento-V,1279,0,1
1838,6,grep,8194,monitoramento-n,8192,0,1
1839,6,pidof,8187,monitoramento-V,1280,0,1
1840,6,ps,8316,monitoramento-d,8315,0,1
1841,6,nspr-6,1215,systemd,1,0,2
1842,6,pidof,8537,monitoramento-V,1280,0,1
1843,6,VBoxManage,8543,workload.sh,1281,0,1
1844,6,ifconfig,8747,monitoramento-n,8746,0,1
1845,6,monitoramento-c,8757,monitoramento-c,1273,0,1
1846,6,pidof,8877,monitoramento-V,1280,0,1
1847,6,mpstat,8884,monitoramento-c,8881,0,1
1848,6,ps,8892,monitoramento-z,8891,0,1
1849,6,VUsbPeriodFrm,1230,nspr-2,1215,0,1
1850,6,ps,8920,monitoramento-d,8919,0,1
1851,6,systemd-journal,198,systemd,1,0,1
1852,6,pidof,9119,monitoramento-V,1278,0,1
1853,6,gmain,380,systemd,1,0,1
1854,6,pidof,9122,monitoramento-V,1280,0,1
1855,6,grep,9181,monitoramento-V,9179,0,1
1856,6,ps,9271,monitoramento-d,9270,0,1
1857,6,ps,9315,monitoramento-z,9314,0,2
1858,6,ps,9442,monitoramento-d,9441,0,1
1859,6,ps,9493,monitoramento-z,9492,0,1
1860,6,monitoramento-m,9633,monitoramento-m,1275,0,1
1861,6,ps,9677,monitoramento-z,9676,0,1
1862,6,pidof,10180,monitoramento-V,1279,0,1
1863,6,nm-dhcp-helper,10177,dhclient,555,0,1
1864,6,ps,10246,monitoramento-z,10245,0,2
1865,6,monitoramento-m,1275,bash,1263,0,1
1866,6,monitoramento-d,10331,monitoramento-d,1274,0,1
1867,6,ps,10407,monitoramento-d,10406,0,1
1868,6,NetworkManager,380,systemd,1,0,1
1869,6,pidof,10561,monitoramento-V,1278,0,1
1870,6,ps,10594,monitoramento-z,10593,0,1
1871,6,grep,10682,monitoramento-V,10680,0,1
1872,6,pidof,10731,monitoramento-V,1279,0,1
1873,6,monitoramento-c,10758,monitoramento-c,1273,0,1
1874,6,ps,10784,monitoramento-d,10780,0,1
